x,y,z
373219.6,4142215.8,1290.95
373210.53,4142132.8,1279.94
373222.16,4142212.0,1289.59
373221.78,4142203.5,1286.09
373217.28,4142141.2,1279.8
373225.8,4142224.0,1295.65
373223.88,4142194.0,1283.64
373221.7,4142152.8,1279.95
373229.06,4142231.2,1299.77
373226.1,4142187.0,1282.22
373225.62,4142160.8,1280.07
373232.25,4142236.0,1302.42
373228.72,4142184.2,1281.83
373228.97,4142163.2,1279.93
373235.22,4142237.8,1303.71
373231.78,4142185.0,1282.04
373231.88,4142162.2,1279.92
373238.22,4142237.5,1303.76
373235.2,4142189.0,1283.05
373234.3,4142158.0,1280.22
373241.2,4142235.8,1302.58
373238.62,4142193.8,1284.47
373236.7,4142153.0,1280.01
373244.1,4142233.0,1300.78
373242.0,4142198.5,1285.99
373239.16,4142147.5,1279.74
373247.12,4142229.5,1298.6
373245.66,4142203.5,1287.01
373241.62,4142141.8,1279.75
373250.25,4142225.8,1296.21
373249.3,4142208.5,1288.68
373244.16,4142136.0,1279.65
373253.38,4142221.5,1293.67
373253.1,4142213.8,1290.49
373246.75,4142129.2,1279.94
373256.7,4142216.8,1291.18
373257.16,4142219.2,1292.04
373248.0,4142134.5,1279.68
373260.06,4142211.8,1288.48
373261.38,4142225.0,1293.68
373252.53,4142142.2,1279.71
373263.22,4142205.0,1285.89
373265.75,4142232.0,1295.9
373257.38,4142151.5,1279.73
373266.38,4142196.8,1282.93
373270.3,4142239.2,1298.28
373262.56,4142162.5,1279.87
373269.03,4142186.2,1281.26
373274.94,4142247.2,1301.3
373268.3,4142176.2,1279.71
373271.4,4142173.5,1279.28
373279.12,4142249.0,1301.14
373274.2,4142192.2,1281.3
373272.88,4142156.2,1279.6
373282.72,4142240.2,1295.73
373280.4,4142211.5,1285.23
373273.56,4142135.0,1279.65
373285.28,4142223.2,1288.0
373286.6,4142234.5,1292.37
373276.53,4142151.5,1279.58
373286.5,4142198.0,1280.86
373292.5,4142256.2,1301.77
373285.06,4142184.5,1279.99
373285.5,4142164.8,1279.7
373295.88,4142248.5,1296.94
373293.56,4142221.0,1285.77
373281.28,4142131.5,1279.49
373296.78,4142217.8,1284.13
373300.78,4142255.5,1298.84
373291.78,4142177.5,1279.23
373294.1,4142172.2,1279.37
373304.56,4142255.0,1297.59
373302.2,4142228.2,1286.58
373289.62,4142139.5,1279.64
373303.3,4142209.8,1281.45
373310.3,4142271.2,1303.41
373302.4,4142200.2,1280.21
373297.4,4142149.5,1279.38
373310.3,4142238.8,1289.56
373312.75,4142258.2,1296.45
373302.1,4142176.0,1279.29
373304.34,4142173.2,1279.44
373316.2,4142259.8,1296.06
373314.88,4142246.8,1291.59
373302.7,4142160.0,1279.45
373309.8,4142189.5,1280.46
373320.88,4142272.5,1300.73
373317.3,4142239.8,1288.48
373304.1,4142150.0,1279.48
373314.44,4142199.5,1280.29
373324.88,4142279.5,1302.57
373320.25,4142238.5,1287.33
373306.78,4142149.2,1279.43
373317.5,4142200.8,1280.23
373328.34,4142282.2,1302.41
373323.8,4142243.0,1288.26
373310.16,4142152.8,1279.51
373319.62,4142196.5,1280.43
373331.1,4142279.5,1300.25
373328.28,4142255.0,1291.37
373315.5,4142168.0,1279.33
373320.0,4142181.5,1279.27
373332.72,4142269.5,1295.8
373333.28,4142272.2,1296.81
373321.3,4142187.0,1279.25
373319.38,4142162.2,1279.29
373333.4,4142253.8,1290.0
373338.3,4142292.0,1303.98
373328.06,4142213.5,1281.19
373317.72,4142136.2,1279.25
373332.34,4142227.8,1283.78
373342.7,4142305.0,1306.79
373335.16,4142245.2,1287.0
373321.1,4142154.2,1279.29
373329.7,4142195.2,1279.9
373342.12,4142283.0,1298.7
373342.0,4142280.8,1297.98
373329.94,4142194.8,1279.82
373325.25,4142154.8,1279.35
373339.6,4142246.8,1286.82
373348.34,4142311.0,1305.81
373338.5,4142237.8,1285.24
373324.3,4142146.0,1279.31
373335.25,4142203.5,1280.45
373347.66,4142291.0,1298.45
373346.25,4142280.8,1296.62
373334.03,4142193.8,1279.55
373329.28,4142155.0,1279.53
373343.34,4142246.5,1286.29
373353.06,4142318.0,1306.03
373343.22,4142244.2,1286.02
373329.3,4142153.2,1279.72
373337.53,4142195.2,1279.65
373350.28,4142284.8,1295.41
373352.94,4142303.8,1300.28
373342.2,4142224.5,1282.42
373328.16,4142133.0,1279.2
373342.38,4142216.2,1281.28
373354.38,4142302.5,1298.37
373351.94,4142284.2,1294.29
373339.7,4142196.2,1279.76
373334.22,4142152.2,1279.56
373347.8,4142244.2,1285.8
373358.28,4142322.8,1304.81
373350.22,4142260.5,1288.81
373337.1,4142168.8,1279.62
373340.0,4142178.8,1279.74
373352.9,4142271.0,1291.21
373358.88,4142315.5,1301.72
373348.12,4142233.2,1283.73
373334.75,4142141.2,1279.6
373345.7,4142206.8,1281.12
373358.06,4142297.0,1294.61
373358.4,4142299.2,1295.24
373346.75,4142212.0,1281.02
373337.3,4142136.5,1279.33
373350.3,4142227.8,1282.34
373361.38,4142314.0,1300.08
373357.8,4142283.2,1291.22
373345.8,4142193.2,1279.4
373341.88,4142155.0,1279.47
373354.34,4142245.8,1285.03
373364.1,4142325.5,1304.59
373357.8,4142271.2,1289.06
373345.6,4142179.2,1279.86
373345.53,4142168.8,1279.61
373357.97,4142261.0,1286.53
373365.84,4142329.0,1306.3
373357.3,4142254.5,1285.72
373345.03,4142162.0,1279.5
373350.22,4142186.8,1279.79
373362.4,4142279.0,1287.85
373367.25,4142324.2,1303.4
373358.34,4142246.8,1284.52
373346.28,4142154.2,1279.23
373353.06,4142192.2,1279.47
373365.16,4142286.2,1288.72
373368.75,4142321.2,1301.73
373359.16,4142238.0,1283.23
373347.3,4142145.8,1279.1
373356.22,4142200.5,1279.94
373368.03,4142294.5,1290.31
373370.47,4142320.5,1301.52
373361.16,4142237.5,1282.98
373349.38,4142144.2,1279.01
373358.56,4142203.8,1280.53
373370.1,4142296.5,1290.67
373372.22,4142321.2,1302.33
373363.25,4142238.5,1282.76
373351.6,4142145.2,1279.03
373360.38,4142203.8,1280.63
373371.84,4142298.0,1291.28
373373.94,4142323.2,1303.91
373365.25,4142240.5,1282.99
373353.8,4142147.2,1279.03
373362.2,4142201.2,1279.86
373373.53,4142294.5,1289.18
373376.03,4142329.2,1308.76
373369.2,4142255.8,1283.53
373357.72,4142162.0,1279.34
373362.38,4142186.0,1280.14
373374.3,4142282.0,1285.67
373378.53,4142336.8,1313.03
373372.62,4142266.2,1284.25
373361.2,4142172.0,1279.64
373363.47,4142175.8,1279.79
373375.1,4142269.5,1283.77
373380.88,4142340.2,1315.13
373376.97,4142282.8,1285.24
373365.4,4142188.0,1280.28
373363.88,4142158.0,1279.23
373375.25,4142251.8,1282.96
373382.72,4142332.5,1310.69
373380.56,4142296.5,1289.87
373369.84,4142203.5,1280.01
373364.9,4142145.2,1278.97
373376.1,4142238.2,1282.05
373384.44,4142323.2,1305.87
373383.66,4142308.8,1297.85
373374.25,4142220.5,1281.51
373365.78,4142129.2,1278.58
373376.56,4142220.8,1281.61
373386.06,4142309.2,1298.41
373387.16,4142322.8,1305.82
373379.53,4142242.0,1282.4
373368.66,4142149.0,1278.93
373376.88,4142199.2,1279.64
373387.62,4142292.5,1289.91
373390.84,4142336.8,1313.63
373384.97,4142263.0,1282.78
373373.66,4142168.2,1279.56
373377.22,4142179.2,1279.96
373388.75,4142273.5,1283.6
373393.97,4142343.8,1318.5
373390.16,4142285.5,1287.26
373379.44,4142193.2,1280.22
373377.22,4142155.0,1279.1
373388.56,4142249.0,1282.26
373395.9,4142330.5,1310.49
373394.44,4142307.0,1298.42
373385.3,4142219.0,1281.29
373377.25,4142130.2,1278.57
373388.16,4142222.2,1281.3
373397.5,4142311.8,1300.85
373398.8,4142327.2,1308.93
373391.5,4142245.8,1282.02
373380.47,4142152.0,1278.99
373387.8,4142195.2,1280.17
373398.4,4142287.5,1290.83
373402.78,4142344.5,1320.1
373397.84,4142276.0,1286.22
373386.78,4142181.5,1279.88
373387.34,4142166.5,1279.31
373398.88,4142261.2,1283.08
373405.38,4142339.0,1316.42
373402.94,4142302.5,1297.38
373393.4,4142212.2,1280.69
373386.94,4142136.5,1278.65
373398.1,4142229.2,1281.32
373407.0,4142317.0,1304.03
373408.06,4142328.5,1310.34
373401.06,4142248.5,1281.24
373389.56,4142153.2,1279.46
373396.9,4142194.5,1280.11
373407.5,4142286.2,1291.34
373412.28,4142348.8,1324.47
373407.56,4142283.2,1290.08
373397.0,4142191.2,1280.7
373395.5,4142156.8,1279.02
373407.06,4142250.0,1281.84
373414.38,4142332.0,1313.45
373413.5,4142316.2,1304.52
373405.12,4142230.8,1281.19
373394.0,4142137.8,1278.74
373405.47,4142211.2,1279.86
373415.28,4142301.2,1298.2
373418.38,4142341.5,1320.89
373412.78,4142269.2,1285.98
373401.66,4142175.5,1279.37
373403.78,4142172.5,1279.24
373415.16,4142266.0,1285.97
373421.38,4142341.2,1321.75
373418.88,4142302.8,1299.31
373409.53,4142214.0,1280.05
373402.38,4142135.5,1278.78
373413.66,4142226.2,1281.27
373422.6,4142311.8,1303.68
373424.22,4142332.8,1316.68
373417.8,4142257.0,1284.22
373406.66,4142165.0,1279.24
373411.34,4142182.8,1279.61
373422.4,4142274.5,1289.02
373427.94,4142344.5,1326.42
373424.38,4142292.8,1296.27
373414.66,4142203.8,1279.63
373409.75,4142144.8,1278.84
373421.53,4142237.8,1281.63
373429.66,4142321.5,1311.13
373429.8,4142320.2,1310.32
373422.1,4142238.2,1281.67
373410.5,4142144.8,1278.9
373420.38,4142203.5,1279.75
373430.47,4142293.0,1297.79
373434.16,4142338.0,1323.14
373428.38,4142267.5,1288.51
373417.3,4142174.8,1279.45
373419.4,4142172.0,1279.42
373430.66,4142263.0,1287.82
373437.1,4142336.8,1323.21
373433.88,4142292.5,1298.45
373424.28,4142204.8,1279.55
373418.88,4142142.8,1278.82
373430.62,4142234.0,1281.64
373438.88,4142317.0,1311.1
373438.78,4142312.2,1308.32
373430.47,4142229.5,1281.55
373419.28,4142140.2,1278.71
373430.62,4142208.5,1279.33
373440.2,4142295.0,1301.05
373442.94,4142325.5,1317.63
373436.03,4142250.0,1285.9
373424.7,4142158.5,1279.07
373431.34,4142189.2,1279.54
373441.84,4142278.0,1295.45
373446.72,4142330.5,1321.47
373440.4,4142260.5,1289.73
373429.5,4142170.8,1279.39
373432.97,4142177.0,1279.52
373444.03,4142267.0,1292.61
373450.16,4142330.8,1322.33
373444.1,4142264.0,1291.8
373433.22,4142173.8,1279.46
373435.8,4142173.5,1279.52
373446.88,4142262.8,1292.13
373453.3,4142326.8,1320.4
373446.9,4142259.2,1291.02
373435.88,4142168.8,1279.49
373439.84,4142178.2,1279.56
373450.75,4142267.2,1294.64
373456.12,4142318.2,1315.86
373448.94,4142246.0,1287.22
373437.38,4142154.8,1279.0
373445.1,4142191.2,1279.6
373455.38,4142278.2,1299.61
373458.38,4142304.0,1309.89
373450.34,4142226.5,1281.78
373438.22,4142135.0,1278.56
373451.88,4142214.0,1279.75
373460.88,4142295.5,1307.47
373459.47,4142280.0,1301.49
373450.0,4142196.0,1279.06
373446.94,4142152.8,1278.57
373458.94,4142243.0,1288.11
373466.47,4142312.5,1316.43
373459.75,4142246.8,1289.53
373448.47,4142158.8,1278.81
373455.84,4142189.2,1278.91
373466.06,4142274.0,1301.41
373467.6,4142285.5,1305.88
373458.7,4142205.5,1280.03
373452.97,4142143.2,1278.28
373465.53,4142233.2,1285.89
373473.4,4142303.8,1314.39
373466.88,4142241.5,1288.8
373454.97,4142152.0,1278.44
373464.47,4142196.0,1279.32
373474.28,4142277.5,1305.21
373473.22,4142265.8,1300.62
373463.16,4142182.8,1278.66
373463.4,4142163.8,1278.69
373475.16,4142251.0,1294.79
373478.94,4142282.2,1308.22
373470.3,4142206.8,1280.62
373463.7,4142139.5,1278.28
373476.9,4142229.2,1285.64
373484.12,4142290.2,1312.17
373476.8,4142223.5,1282.83
373463.06,4142131.8,1281.01
373479.2,4142214.8,1281.34
373487.44,4142285.5,1312.08
373481.56,4142231.0,1287.25
373468.8,4142142.5,1278.28
373481.22,4142201.5,1279.34
373490.1,4142275.5,1310.48
373486.12,4142236.2,1290.16
373473.56,4142148.5,1278.6
373485.88,4142204.8,1280.41
373494.4,4142276.0,1312.12
373489.62,4142229.0,1287.22
373475.9,4142140.0,1282.09
373491.88,4142216.8,1282.44
373498.84,4142276.8,1313.79
373491.6,4142212.5,1282.68
373484.34,4142147.2,1281.53
373497.62,4142231.0,1289.36
373501.6,4142264.8,1308.59
373492.94,4142192.8,1278.22
373490.94,4142159.8,1278.64
373503.66,4142246.5,1297.99
373504.34,4142250.0,1299.95
373492.2,4142165.0,1280.42
373500.78,4142195.5,1280.41
373510.12,4142267.2,1309.68
373505.47,4142223.2,1284.93
373495.34,4142142.0,1280.82
373511.1,4142242.2,1296.82
373511.94,4142247.0,1299.24
373497.72,4142150.2,1278.36
373513.16,4142223.5,1285.36
373517.62,4142260.2,1306.58
373506.56,4142178.8,1278.57
373513.66,4142198.8,1276.17
373522.2,4142266.5,1309.33
373515.56,4142211.2,1282.69
373508.12,4142149.0,1281.1
373522.88,4142241.8,1297.21
373523.06,4142240.5,1296.49
373509.9,4142153.5,1277.94
373521.38,4142201.0,1279.92
373529.94,4142266.2,1310.05
373522.9,4142207.2,1279.72
373515.94,4142152.8,1282.36
373529.28,4142232.5,1292.39
373531.25,4142246.2,1299.75
373520.03,4142172.8,1282.34
373527.5,4142195.2,1279.36
373535.94,4142255.5,1304.66
373525.6,4142181.0,1277.7
373530.03,4142192.0,1282.32
373529.22,4142182.0,1277.7
373533.78,4142194.2,1282.68
373527.1,4142137.5,1278.96
373531.34,4142158.2,1278.72
373534.38,4142160.8,1282.74
373533.3,4142137.5,1281.63
373137.25,4142503.5,1347.87
373136.6,4142487.0,1348.31
373143.16,4142511.0,1349.1
373139.62,4142479.8,1350.65
373146.06,4142510.8,1350.81
373136.8,4142440.2,1351.86
373146.78,4142509.5,1353.51
373145.03,4142483.5,1351.93
373136.84,4142415.8,1350.33
373146.28,4142483.5,1352.84
373151.72,4142509.0,1354.15
373141.8,4142442.8,1355.13
373137.56,4142388.2,1343.17
373145.03,4142456.2,1355.01
373154.78,4142519.2,1354.7
373149.06,4142473.2,1357.63
373141.0,4142406.0,1349.62
373137.03,4142333.5,1323.89
373142.66,4142413.2,1352.29
373151.72,4142478.2,1355.11
373159.34,4142518.5,1357.64
373148.4,4142452.0,1362.36
373141.94,4142377.0,1340.92
373137.72,4142287.8,1301.67
373138.53,4142295.0,1305.95
373143.22,4142383.5,1344.14
373149.62,4142452.2,1362.79
373160.38,4142515.8,1357.93
373157.4,4142486.2,1358.96
373148.38,4142424.0,1358.4
373142.88,4142346.2,1330.83
373139.6,4142252.8,1284.73
373141.56,4142275.2,1292.49
373145.1,4142366.5,1338.37
373151.44,4142437.8,1358.8
373161.3,4142499.0,1356.37
373161.28,4142493.8,1361.7
373152.1,4142428.8,1358.92
373146.38,4142355.8,1335.27
373143.47,4142262.5,1286.23
373139.16,4142215.8,1281.47
373144.7,4142310.8,1316.68
373149.84,4142396.5,1352.13
373158.3,4142464.5,1360.91
373169.53,4142526.0,1362.17
373160.8,4142470.0,1362.0
373152.3,4142403.0,1354.86
373147.06,4142319.5,1322.02
373142.78,4142225.8,1281.13
373140.84,4142206.0,1281.31
373147.3,4142299.2,1310.16
373151.88,4142384.0,1347.83
373159.34,4142451.8,1361.58
373169.8,4142519.8,1363.39
373163.88,4142471.2,1362.66
373154.34,4142396.2,1354.33
373149.72,4142317.5,1321.14
373145.03,4142222.2,1281.05
373138.66,4142165.2,1280.56
373148.88,4142254.5,1284.67
373152.12,4142349.8,1335.65
373157.6,4142420.5,1361.15
373168.84,4142493.8,1362.06
373172.25,4142501.8,1359.78
373160.75,4142430.8,1362.45
373155.03,4142366.8,1343.63
373151.8,4142276.0,1295.36
373142.78,4142181.8,1280.91
373141.84,4142170.8,1280.73
373152.2,4142263.8,1287.96
373155.4,4142359.2,1340.66
373161.22,4142424.5,1360.86
373172.25,4142496.0,1362.3
373173.97,4142496.5,1362.58
373162.84,4142424.8,1362.12
373156.34,4142353.2,1341.84
373153.8,4142257.8,1286.31
373143.3,4142165.8,1281.42
373146.25,4142186.8,1280.76
373154.9,4142280.0,1299.09
373158.56,4142367.5,1344.98
373165.88,4142436.8,1361.34
373177.34,4142509.2,1362.5
373173.9,4142478.0,1362.39
373163.28,4142408.2,1361.64
373158.06,4142329.0,1328.83
373154.0,4142232.5,1281.06
373142.66,4142138.5,1280.23
373151.94,4142212.8,1280.93
373157.97,4142310.2,1318.7
373161.47,4142388.8,1360.52
373172.62,4142462.5,1362.17
373183.97,4142522.0,1362.49
373172.16,4142448.8,1361.9
373162.88,4142378.8,1354.92
373159.4,4142289.8,1306.15
373151.28,4142191.5,1280.69
373147.88,4142161.2,1280.4
373158.88,4142254.8,1286.27
373162.4,4142353.2,1341.69
373169.47,4142424.8,1361.69
373181.12,4142497.2,1362.56
373180.94,4142487.2,1362.52
373169.53,4142414.5,1361.86
373163.06,4142335.0,1333.62
373158.97,4142235.2,1281.64
373147.38,4142141.0,1280.27
373156.25,4142210.0,1280.68
373162.66,4142308.5,1318.93
373166.94,4142391.5,1361.46
373178.56,4142465.5,1362.17
373189.06,4142519.0,1362.32
373177.06,4142445.8,1361.81
373167.6,4142371.5,1351.19
373163.78,4142277.2,1298.93
373154.38,4142180.0,1280.27
373153.53,4142172.2,1280.72
373164.03,4142266.5,1292.12
373167.62,4142362.5,1347.67
373176.7,4142437.5,1361.66
373188.84,4142510.5,1362.3
373184.2,4142473.8,1362.09
373172.47,4142399.5,1361.39
373167.0,4142315.8,1323.87
373161.47,4142218.5,1280.96
373150.9,4142133.2,1280.29
373162.84,4142226.2,1281.1
373167.8,4142321.8,1327.34
373174.03,4142404.2,1361.48
373185.97,4142478.0,1362.15
373192.3,4142506.5,1362.08
373180.25,4142433.0,1361.42
373171.03,4142356.0,1347.09
373167.78,4142260.5,1290.07
373157.03,4142166.8,1280.4
373159.53,4142184.8,1281.05
373168.84,4142280.0,1301.69
373172.56,4142372.0,1355.52
373183.38,4142446.8,1361.53
373195.8,4142519.8,1362.16
373187.97,4142464.8,1361.67
373176.16,4142390.5,1361.3
373171.4,4142309.5,1321.24
373164.97,4142210.5,1281.04
373156.3,4142141.2,1280.33
373168.3,4142233.5,1281.89
373172.84,4142330.2,1333.33
373180.0,4142409.8,1361.29
373192.2,4142483.2,1361.72
373196.88,4142501.2,1361.77
373184.72,4142427.8,1361.18
373175.38,4142349.8,1345.93
373171.8,4142250.5,1286.88
373160.38,4142155.5,1280.15
373165.8,4142195.2,1280.63
373173.9,4142293.5,1312.06
373178.3,4142381.8,1361.01
373190.3,4142456.0,1361.36
373204.4,4142528.5,1361.87
373191.94,4142455.5,1361.2
373180.06,4142381.0,1360.79
373175.88,4142294.0,1312.46
373167.88,4142195.0,1280.69
373163.2,4142156.2,1280.15
373174.66,4142250.5,1287.87
373178.47,4142349.5,1347.06
373187.97,4142425.2,1360.98
373200.38,4142498.8,1361.55
373199.78,4142486.0,1361.33
373187.66,4142412.2,1360.87
373179.78,4142333.5,1337.34
373175.25,4142233.8,1283.43
373163.2,4142139.5,1280.85
373172.94,4142211.0,1281.0
373179.28,4142309.8,1324.47
373185.3,4142391.8,1360.74
373197.4,4142465.0,1361.03
373208.47,4142519.8,1361.69
373196.03,4142446.5,1360.73
373184.3,4142372.8,1360.28
373180.62,4142283.5,1307.17
373171.66,4142184.8,1281.01
373169.75,4142167.2,1280.41
373180.3,4142263.5,1296.3
373183.84,4142355.0,1352.31
373194.12,4142428.5,1360.59
373206.62,4142501.8,1361.34
373205.0,4142483.2,1361.1
373192.84,4142409.5,1360.42
373184.66,4142330.5,1338.2
373180.0,4142231.0,1284.15
373168.06,4142135.8,1279.99
373178.72,4142214.2,1281.14
373184.56,4142314.2,1329.2
373191.8,4142397.0,1360.22
373204.1,4142470.8,1360.85
373213.6,4142516.2,1361.37
373201.2,4142443.0,1360.27
373189.28,4142368.0,1359.85
373185.72,4142279.8,1306.69
373176.62,4142180.2,1280.16
373175.7,4142171.5,1280.82
373185.66,4142268.2,1301.04
373188.84,4142355.8,1356.34
373200.4,4142431.5,1360.05
373212.9,4142504.8,1361.1
373210.2,4142479.8,1360.7
373198.03,4142405.8,1359.95
373189.84,4142327.8,1338.62
373185.03,4142228.5,1285.4
373173.22,4142132.8,1280.12
373184.62,4142218.0,1282.18
373190.1,4142318.0,1333.02
373197.88,4142398.8,1359.84
373210.2,4142472.5,1360.55
373218.66,4142512.0,1361.01
373206.28,4142438.5,1360.02
373194.44,4142363.5,1359.16
373190.66,4142274.0,1306.34
373181.56,4142174.2,1279.98
373182.28,4142177.0,1280.06
373191.34,4142276.2,1307.84
373195.4,4142364.0,1359.21
373207.44,4142438.8,1359.92
373220.06,4142512.0,1360.88
373214.84,4142472.2,1360.41
373202.78,4142398.0,1359.45
373194.88,4142319.0,1336.11
373189.78,4142218.0,1283.63
373179.6,4142134.5,1280.18
373191.2,4142229.5,1287.51
373196.0,4142327.8,1341.35
373205.1,4142406.0,1359.29
373217.38,4142479.8,1360.45
373223.47,4142505.0,1360.65
373211.16,4142431.5,1359.64
373199.4,4142356.0,1358.7
373195.84,4142265.8,1304.48
373186.4,4142166.0,1280.59
373189.28,4142185.2,1281.04
373196.84,4142286.2,1318.81
373202.56,4142371.0,1358.87
373214.62,4142445.5,1359.68
373227.3,4142518.8,1360.59
373219.9,4142465.8,1359.95
373207.97,4142391.2,1358.65
373200.2,4142310.0,1333.45
373194.9,4142208.2,1282.1
373186.9,4142143.0,1280.32
373197.62,4142240.2,1294.96
373201.94,4142336.0,1349.45
373212.22,4142411.8,1358.98
373224.53,4142485.5,1360.21
373228.7,4142499.0,1360.11
373216.47,4142425.2,1359.1
373204.78,4142349.5,1358.08
373201.03,4142256.0,1303.07
373191.47,4142155.5,1280.32
373197.12,4142195.5,1280.65
373203.2,4142297.2,1327.82
373210.16,4142378.8,1358.5
373222.2,4142453.2,1359.59
373235.0,4142526.5,1360.3
373224.97,4142458.0,1359.54
373213.16,4142383.2,1358.13
373205.66,4142299.0,1329.74
373199.97,4142195.8,1280.73
373195.2,4142155.8,1280.19
373204.5,4142254.2,1304.08
373208.7,4142347.5,1357.45
373220.5,4142423.0,1358.79
373232.9,4142496.5,1359.79
373233.22,4142488.0,1359.67
373221.16,4142414.0,1358.52
373209.75,4142337.5,1356.53
373206.12,4142238.8,1297.7
373196.0,4142138.8,1280.07
373205.3,4142214.2,1286.39
373210.1,4142317.2,1342.6
373219.16,4142394.0,1357.94
373231.22,4142468.2,1359.51
373241.4,4142516.2,1359.66
373229.06,4142442.8,1358.93
373217.4,4142367.5,1357.48
373211.22,4142281.0,1321.01
373204.47,4142178.5,1280.19
373204.16,4142172.8,1279.99
373211.6,4142274.2,1317.46
373217.53,4142361.8,1357.3
373229.38,4142437.0,1358.72
373241.9,4142510.5,1359.56
373237.44,4142474.0,1359.32
373225.6,4142399.8,1357.92
373215.1,4142323.8,1352.28
373211.62,4142223.0,1292.29
373202.28,4142132.8,1280.01
373212.6,4142231.0,1296.38
373215.88,4142327.0,1355.53
373227.34,4142403.8,1357.96
373239.53,4142477.8,1359.18
373246.28,4142506.2,1359.27
373234.06,4142432.8,1358.38
373222.6,4142357.0,1356.45
373217.06,4142270.0,1317.02
373209.7,4142166.5,1279.98
373212.34,4142184.5,1280.92
373218.6,4142289.2,1327.79
373225.94,4142373.0,1357.06
373237.8,4142448.0,1358.64
373250.44,4142521.2,1359.29
373242.28,4142463.0,1358.64
373230.53,4142388.2,1357.15
373221.66,4142308.5,1340.43
373216.97,4142204.2,1285.72
373211.06,4142148.2,1280.0
373219.88,4142250.2,1307.9
373224.66,4142342.2,1355.96
373236.3,4142418.2,1357.86
373248.62,4142492.0,1358.83
373250.53,4142492.2,1358.66
373238.47,4142418.2,1357.73
373227.1,4142341.8,1355.83
373222.5,4142250.8,1308.89
373213.97,4142147.5,1279.94
373220.75,4142204.8,1286.34
373225.2,4142307.8,1342.96
373234.16,4142383.2,1356.79
373246.12,4142457.8,1358.29
373259.8,4142526.5,1358.86
373247.4,4142453.0,1358.1
373235.75,4142378.0,1356.57
373227.56,4142296.8,1335.57
373222.53,4142191.5,1282.78
373219.16,4142159.5,1280.26
373226.72,4142262.0,1316.39
373232.78,4142351.5,1355.8
373244.44,4142427.2,1357.71
373256.88,4142501.0,1358.56
373255.88,4142483.2,1358.11
373243.88,4142409.2,1357.12
373232.53,4142332.2,1355.32
373228.47,4142236.2,1302.24
373219.22,4142135.5,1280.06
373228.2,4142219.5,1293.85
373231.6,4142320.2,1354.98
373243.12,4142397.2,1356.8
373255.22,4142471.5,1358.06
373264.28,4142512.5,1358.11
373251.97,4142439.0,1357.6
373240.4,4142363.2,1355.85
373233.53,4142283.5,1329.46
373227.84,4142177.0,1280.54
373227.84,4142173.0,1279.65
373233.7,4142276.8,1327.1
373240.53,4142358.0,1355.68
373252.3,4142433.5,1357.44
373264.84,4142507.0,1358.04
373261.75,4142477.0,1357.66
373249.8,4142402.8,1356.52
373238.44,4142325.5,1354.84
373234.9,4142230.0,1299.79
373225.4,4142131.0,1280.52
373235.06,4142222.5,1296.01
373238.12,4142318.2,1354.74
373249.75,4142395.2,1356.21
373261.84,4142469.8,1357.6
373271.62,4142514.5,1357.63
373259.22,4142440.8,1357.18
373247.62,4142365.2,1355.48
373239.84,4142281.2,1330.82
373234.72,4142178.0,1281.04
373234.1,4142168.8,1279.72
373240.28,4142272.5,1324.91
373247.56,4142358.5,1355.21
373259.38,4142434.0,1356.98
373271.66,4142505.8,1357.47
373268.94,4142478.2,1357.18
373256.97,4142403.8,1355.96
373245.5,4142326.8,1354.44
373241.6,4142229.0,1299.58
373232.3,4142131.2,1279.89
373241.94,4142223.0,1295.92
373245.6,4142322.2,1354.42
373257.3,4142399.0,1355.73
373269.53,4142473.2,1357.07
373278.03,4142510.8,1357.16
373265.6,4142437.0,1356.71
373253.97,4142361.0,1354.83
373246.78,4142278.8,1327.92
373241.06,4142172.5,1279.43
373241.7,4142176.0,1280.45
373247.4,4142280.8,1329.73
373255.12,4142362.5,1354.86
373267.03,4142438.0,1356.68
373279.78,4142511.5,1357.02
373274.97,4142472.2,1356.63
373262.97,4142397.8,1355.21
373251.44,4142320.2,1353.98
373248.38,4142224.5,1296.12
373239.12,4142130.0,1279.61
373249.03,4142227.0,1297.35
373252.53,4142322.5,1353.96
373264.34,4142399.2,1355.22
373276.62,4142473.8,1356.51
373285.03,4142510.2,1356.56
373272.47,4142436.2,1356.21
373260.8,4142360.5,1354.03
373253.72,4142276.0,1324.86
373247.56,4142171.2,1279.41
373248.38,4142176.2,1280.53
373254.38,4142278.0,1326.26
373261.3,4142357.5,1353.93
373273.22,4142433.2,1356.03
373286.0,4142507.0,1356.41
373282.75,4142477.0,1356.33
373270.66,4142402.5,1354.71
373258.94,4142325.2,1353.56
373255.34,4142227.0,1296.35
373245.5,4142129.2,1279.7
373255.84,4142225.8,1295.3
373258.94,4142319.8,1353.35
373270.88,4142396.8,1354.57
373283.1,4142470.5,1356.07
373292.7,4142513.5,1356.01
373280.78,4142444.2,1355.58
373268.84,4142368.8,1354.06
373260.75,4142286.8,1331.32
373255.28,4142183.0,1281.65
373253.62,4142165.5,1279.59
373260.97,4142265.0,1316.21
373267.1,4142350.8,1353.37
373278.75,4142426.0,1356.67
373291.56,4142498.5,1355.93
373291.53,4142486.8,1355.6
373279.75,4142416.5,1354.68
373267.94,4142339.8,1352.94
373263.16,4142248.0,1305.82
373254.16,4142148.0,1279.9
373260.66,4142200.5,1285.24
